transaction_id,account_id,security_id,transaction_type,transaction_date,settlement_date,quantity,price,amount,status
TXN00002425,AC000068,SEC00025,Buy,2024-12-18,2024-12-20,72.00,71.28,5142.23,Settled
TXN00001617,AC000042,SEC00003,Dividend,2024-12-24,2024-12-26,,,111.59,Settled
TXN00002297,AC000050,SEC00085,Dividend,2024-12-30,2025-01-01,,,1748.03,Settled
TXN00000916,AC000050,SEC00150,Dividend,2025-01-01,2025-01-03,,,1897.61,Settled
TXN00001415,AC000070,SEC00114,Sell,2025-02-10,2025-02-12,323.00,48.79,-15804.77,Settled
TXN00001458,AC000050,SEC00117,Dividend,2025-02-18,2025-02-20,,,1639.42,Settled
TXN00000949,AC000050,SEC00103,Dividend,2025-02-28,2025-03-04,,,204.80,Settled
TXN00000205,AC000070,SEC00062,Sell,2025-03-04,2025-03-06,62.00,103.54,-6431.43,Settled
TXN00001868,AC000050,SEC00012,Dividend,2025-03-06,2025-03-10,,,1628.39,Settled
TXN00000775,AC000068,SEC00097,Sell,2025-03-10,2025-03-12,44.00,331.33,-14653.11,Settled
TXN00002536,AC000050,SEC00088,Dividend,2025-03-11,2025-03-13,,,457.38,Settled
TXN00000778,AC000050,SEC00065,Sell,2025-03-28,2025-04-01,129.00,302.18,-39364.61,Settled
TXN00001896,AC000042,SEC00056,Buy,2025-04-28,2025-04-30,903.00,28.77,26177.40,Settled
TXN00002212,AC000050,SEC00079,Sell,2025-05-07,2025-05-09,10.00,321.51,-3218.54,Settled
TXN00000542,AC000042,SEC00087,Buy,2025-05-08,2025-05-12,1858.00,29.84,55673.99,Settled
TXN00001304,AC000068,SEC00165,Buy,2025-05-08,2025-05-12,1976.00,30.25,60102.77,Settled
TXN00000222,AC000042,SEC00125,Sell,2025-05-12,2025-05-14,52.00,172.59,-9002.13,Settled
TXN00002179,AC000068,SEC00067,Dividend,2025-05-18,2025-05-20,,,528.17,Settled
TXN00002386,AC000068,SEC00038,Dividend,2025-05-29,2025-06-02,,,743.17,Settled
TXN00001329,AC000042,SEC00123,Dividend,2025-06-09,2025-06-11,,,431.55,Settled
TXN00002813,AC000068,,Fee,2025-06-09,2025-06-11,,,-79.77,Settled
TXN00000458,AC000070,SEC00079,Dividend,2025-06-11,2025-06-13,,,1011.65,Settled
TXN00000294,AC000042,SEC00118,Buy,2025-06-23,2025-06-25,58.00,55.69,3257.89,Settled
TXN00001685,AC000042,SEC00093,Dividend,2025-06-23,2025-06-25,,,71.27,Settled
TXN00002656,AC000050,SEC00101,Buy,2025-07-11,2025-07-15,180.00,210.84,38217.18,Settled
TXN00002789,AC000050,SEC00033,Buy,2025-07-15,2025-07-17,103.00,208.25,21475.26,Settled
TXN00002152,AC000042,,Interest,2025-07-31,2025-08-04,,,627.03,Settled
TXN00000074,AC000042,SEC00093,Buy,2025-08-01,2025-08-05,680.00,93.25,63909.81,Settled
TXN00000126,AC000042,SEC00088,Dividend,2025-08-11,2025-08-13,,,444.89,Settled
TXN00001835,AC000042,SEC00017,Buy,2025-08-22,2025-08-26,293.00,98.25,28864.66,Settled
TXN00002267,AC000050,SEC00034,Sell,2025-08-22,2025-08-26,24.00,490.29,-11829.19,Settled
TXN00000213,AC000070,SEC00022,Buy,2025-08-29,2025-09-02,432.00,81.05,35117.62,Settled
TXN00002518,AC000042,SEC00064,Buy,2025-09-08,2025-09-10,167.00,66.59,11159.10,Settled
TXN00001306,AC000050,SEC00056,Dividend,2025-09-25,2025-09-29,,,930.29,Settled
TXN00001167,AC000068,SEC00009,Sell,2025-09-29,2025-10-01,398.00,95.42,-38149.76,Settled
TXN00002010,AC000068,SEC00010,Buy,2025-10-11,2025-10-14,106.00,162.44,17346.28,Settled
TXN00002602,AC000042,SEC00012,Dividend,2025-10-24,2025-10-28,,,437.53,Settled
TXN00002090,AC000070,SEC00063,Dividend,2025-10-27,2025-10-29,,,132.67,Settled
TXN00002232,AC000050,,Fee,2025-10-27,2025-10-29,,,-34.19,Settled
TXN00000621,AC000050,SEC00126,Dividend,2025-10-28,2025-10-30,,,933.95,Settled
TXN00002741,AC000050,,Fee,2025-11-14,2025-11-18,,,-62.18,Settled
TXN00000592,AC000068,SEC00015,Buy,2025-11-24,2025-11-26,1323.00,91.18,121123.38,Settled
TXN00001242,AC000050,SEC00133,Buy,2025-11-24,2025-11-26,30.00,402.32,12114.16,Settled
TXN00002404,AC000050,,Interest,2025-11-26,2025-11-28,,,598.51,Settled
TXN00002374,AC000070,SEC00112,Sell,2025-12-08,2025-12-10,84.00,468.28,-39559.50,Settled
TXN00001509,AC000078,,Interest,2024-01-23,2024-01-25,,,273.06,Settled
TXN00000594,AC000078,SEC00114,Sell,2024-02-26,2024-02-28,189.00,47.41,-9041.30,Settled
TXN00000367,AC000078,SEC00051,Buy,2024-03-15,2024-03-19,49.00,94.14,4634.30,Settled
TXN00001401,AC000078,SEC00104,Buy,2024-03-29,2024-04-02,88.00,276.35,24490.81,Settled
TXN00000573,AC000078,SEC00022,Sell,2024-07-09,2024-07-11,877.00,83.38,-73682.76,Settled
TXN00000671,AC000078,SEC00142,Dividend,2024-07-16,2024-07-18,,,213.97,Settled
TXN00000734,AC000078,SEC00087,Buy,2024-07-29,2024-07-31,662.00,29.05,19403.24,Settled
TXN00001881,AC000078,SEC00009,Sell,2024-10-10,2024-10-14,264.00,93.68,-24871.82,Settled
TXN00001813,AC000078,,Interest,2024-10-13,2024-10-15,,,425.05,Settled
TXN00001655,AC000078,SEC00024,Buy,2024-11-25,2024-11-27,612.00,86.82,53341.38,Settled
TXN00002557,AC000078,SEC00091,Dividend,2024-12-09,2024-12-11,,,476.02,Settled
TXN00001735,AC000078,,Fee,2025-01-05,2025-01-07,,,-37.96,Settled
TXN00000100,AC000078,SEC00110,Sell,2025-04-22,2025-04-24,14.00,376.00,-5295.46,Settled
TXN00002419,AC000078,SEC00012,Buy,2025-05-22,2025-05-26,128.00,119.47,15412.17,Settled
TXN00000285,AC000078,SEC00162,Dividend,2025-05-26,2025-05-28,,,478.91,Settled
TXN00001907,AC000078,SEC00032,Buy,2025-07-17,2025-07-21,143.00,89.99,12889.70,Settled
TXN00001344,AC000078,SEC00017,Dividend,2025-08-14,2025-08-18,,,378.01,Settled
TXN00002758,AC000078,SEC00132,Sell,2025-08-22,2025-08-26,975.00,15.66,-15366.03,Settled
TXN00000461,AC000078,SEC00011,Sell,2025-10-02,2025-10-06,1963.00,49.48,-97700.95,Settled
TXN00002068,AC000078,SEC00048,Buy,2025-10-15,2025-10-17,85.00,361.04,30960.83,Settled
TXN00000750,AC000078,SEC00060,Sell,2025-10-31,2025-11-04,483.00,6.34,-3073.07,Settled
TXN00001709,AC000078,SEC00133,Buy,2025-12-02,2025-12-04,86.00,402.01,34755.69,Settled
TXN00000958,AC000041,,Interest,2024-01-08,2024-01-10,,,527.91,Settled
TXN00002180,AC000041,SEC00149,Dividend,2024-01-29,2024-01-31,,,364.12,Settled
TXN00001128,AC000041,SEC00128,Buy,2024-02-19,2024-02-21,17.00,366.72,6262.01,Settled
TXN00001603,AC000041,,Fee,2024-03-11,2024-03-13,,,-94.70,Settled
TXN00001321,AC000041,SEC00105,Buy,2024-03-12,2024-03-14,68.00,175.27,11976.22,Settled
TXN00000837,AC000041,SEC00159,Dividend,2024-03-20,2024-03-22,,,331.76,Settled
TXN00001777,AC000041,SEC00143,Buy,2024-03-25,2024-03-27,30.00,192.46,5791.13,Settled
TXN00001505,AC000041,SEC00058,Buy,2024-06-01,2024-06-04,479.00,111.78,53839.78,Settled
TXN00000719,AC000041,SEC00013,Buy,2024-06-26,2024-06-28,147.00,182.22,27013.82,Settled
TXN00001557,AC000041,SEC00131,Sell,2024-06-26,2024-06-28,346.00,33.92,-11773.59,Settled
TXN00002599,AC000041,SEC00046,Buy,2024-07-29,2024-07-31,88.00,389.60,34486.45,Settled
TXN00002529,AC000041,SEC00128,Dividend,2024-08-20,2024-08-22,,,407.68,Settled
TXN00000383,AC000041,SEC00090,Buy,2024-08-26,2024-08-28,98.00,361.14,35554.36,Settled
TXN00002377,AC000041,SEC00098,Dividend,2024-09-27,2024-10-01,,,140.59,Settled
TXN00000999,AC000041,SEC00117,Buy,2024-10-04,2024-10-08,101.00,251.19,25422.68,Settled
TXN00001787,AC000041,SEC00138,Sell,2024-10-15,2024-10-17,92.00,97.32,-9025.99,Settled
TXN00001942,AC000041,SEC00053,Buy,2024-10-21,2024-10-23,111.00,86.11,9646.19,Settled
TXN00002069,AC000041,,Interest,2024-10-29,2024-10-31,,,358.97,Settled
TXN00001922,AC000041,SEC00071,Sell,2024-12-23,2024-12-25,301.00,58.03,-17638.63,Settled
TXN00002201,AC000041,SEC00122,Dividend,2025-01-09,2025-01-13,,,446.16,Settled
TXN00000643,AC000041,SEC00149,Buy,2025-02-03,2025-02-05,983.00,78.44,77639.09,Settled
TXN00000082,AC000041,,Interest,2025-02-05,2025-02-07,,,1414.13,Settled
TXN00002296,AC000041,,Fee,2025-03-18,2025-03-20,,,-2407.99,Settled
TXN00001409,AC000041,SEC00148,Sell,2025-04-14,2025-04-16,474.00,28.62,-13594.37,Settled
TXN00001880,AC000041,SEC00043,Dividend,2025-04-28,2025-04-30,,,148.73,Settled
TXN00001981,AC000041,SEC00076,Dividend,2025-04-28,2025-04-30,,,82.78,Settled
TXN00001619,AC000041,SEC00005,Dividend,2025-05-28,2025-05-30,,,142.39,Settled
TXN00002473,AC000041,SEC00089,Buy,2025-06-17,2025-06-19,927.00,97.89,91252.88,Settled
TXN00000506,AC000041,SEC00118,Buy,2025-06-23,2025-06-25,194.00,54.21,10573.07,Settled
TXN00001008,AC000041,SEC00065,Sell,2025-07-03,2025-07-07,145.00,294.04,-42818.30,Settled
TXN00001862,AC000041,SEC00003,Buy,2025-07-21,2025-07-23,175.00,200.26,35124.01,Settled
TXN00000538,AC000041,SEC00063,Buy,2025-07-29,2025-07-31,91.00,344.87,31642.43,Settled
TXN00002733,AC000041,SEC00129,Dividend,2025-07-29,2025-07-31,,,267.91,Settled
TXN00001199,AC000041,,Fee,2025-09-10,2025-09-12,,,-3535.45,Settled
TXN00001308,AC000041,SEC00134,Buy,2025-09-26,2025-09-30,532.00,66.71,35640.70,Settled
TXN00001250,AC000041,SEC00026,Buy,2025-10-09,2025-10-13,252.00,133.75,33996.44,Settled
TXN00000681,AC000041,SEC00137,Buy,2025-10-18,2025-10-21,173.00,345.93,60086.83,Settled
TXN00002457,AC000041,SEC00103,Buy,2025-11-18,2025-11-20,137.00,139.10,19167.27,Settled
TXN00000049,AC000041,SEC00149,Buy,2025-11-28,2025-12-02,264.00,74.76,19779.30,Settled
TXN00000827,AC000041,SEC00086,Buy,2025-12-08,2025-12-10,166.00,153.60,25526.00,Settled
TXN00000830,AC000098,SEC00148,Buy,2023-12-28,2024-01-01,645.00,27.56,17852.37,Settled
TXN00001257,AC000098,SEC00079,Dividend,2024-02-06,2024-02-08,,,320.26,Settled
TXN00002381,AC000098,SEC00108,Buy,2024-03-04,2024-03-06,15.00,475.49,7173.22,Settled
TXN00001120,AC000098,SEC00013,Buy,2024-03-17,2024-03-19,276.00,178.28,49308.29,Settled
TXN00000296,AC000098,SEC00120,Buy,2024-03-19,2024-03-21,54.00,345.62,18766.68,Settled
TXN00000144,AC000098,SEC00052,Buy,2024-04-08,2024-04-10,61.00,139.41,8555.32,Settled
TXN00001147,AC000098,,Fee,2024-05-02,2024-05-06,,,-35.08,Settled
TXN00001077,AC000098,SEC00002,Sell,2024-05-09,2024-05-13,22.00,282.71,-6241.00,Settled
TXN00000289,AC000098,SEC00108,Sell,2024-06-19,2024-06-21,15.00,478.77,-7227.64,Settled
TXN00000857,AC000098,SEC00152,Sell,2024-07-29,2024-07-31,55.00,238.52,-13217.29,Settled
TXN00001281,AC000098,,Interest,2024-08-12,2024-08-14,,,5665.21,Settled
TXN00001065,AC000098,SEC00001,Sell,2024-09-09,2024-09-11,207.00,143.44,-29725.87,Settled
TXN00001075,AC000098,SEC00047,Sell,2024-09-09,2024-09-11,78.00,361.07,-28233.63,Settled
TXN00002774,AC000098,SEC00005,Buy,2024-09-23,2024-09-25,98.00,429.31,42476.77,Settled
TXN00000612,AC000098,SEC00152,Dividend,2024-09-25,2024-09-27,,,868.17,Settled
TXN00000325,AC000098,SEC00073,Dividend,2024-10-11,2024-10-15,,,1879.08,Settled
TXN00002411,AC000098,SEC00115,Buy,2024-10-17,2024-10-21,345.00,42.60,14728.17,Settled
TXN00002249,AC000098,SEC00064,Dividend,2024-10-21,2024-10-23,,,358.63,Settled
TXN00002601,AC000098,,Interest,2024-10-29,2024-10-31,,,11071.37,Settled
TXN00000615,AC000098,,Interest,2024-11-13,2024-11-15,,,20085.15,Settled
TXN00002695,AC000098,SEC00153,Sell,2024-12-06,2024-12-10,93.00,248.11,-23196.42,Settled
TXN00001251,AC000098,SEC00141,Buy,2025-03-12,2025-03-14,72.00,141.64,10242.59,Settled
TXN00001908,AC000098,SEC00003,Dividend,2025-04-17,2025-04-21,,,1549.92,Settled
TXN00001527,AC000098,SEC00007,Dividend,2025-04-28,2025-04-30,,,1580.14,Settled
TXN00001649,AC000098,SEC00030,Dividend,2025-05-05,2025-05-07,,,1358.49,Settled
TXN00000876,AC000098,SEC00128,Buy,2025-05-27,2025-05-29,104.00,357.18,37421.35,Settled
TXN00001418,AC000098,,Fee,2025-06-04,2025-06-06,,,-91.93,Settled
TXN00001719,AC000098,SEC00062,Buy,2025-06-27,2025-07-01,28.00,102.07,2877.43,Settled
TXN00002659,AC000098,SEC00150,Dividend,2025-08-13,2025-08-15,,,1445.51,Settled
TXN00001939,AC000098,,Interest,2025-09-11,2025-09-15,,,22992.42,Settled
TXN00000210,AC000098,SEC00104,Dividend,2025-11-17,2025-11-19,,,1043.94,Settled
TXN00001216,AC000098,SEC00111,Buy,2025-11-19,2025-11-21,114.00,160.35,18431.27,Settled
TXN00000736,AC000080,SEC00161,Sell,2023-12-18,2023-12-20,119.00,307.96,-36832.89,Settled
TXN00001604,AC000080,SEC00029,Dividend,2024-02-15,2024-02-19,,,1664.07,Settled
TXN00000360,AC000004,SEC00153,Buy,2024-02-21,2024-02-23,164.00,233.97,38619.28,Settled
TXN00001870,AC000004,SEC00046,Sell,2024-03-30,2024-04-02,23.00,406.07,-9371.94,Settled
TXN00000748,AC000004,SEC00154,Dividend,2024-04-10,2024-04-12,,,1444.83,Settled
TXN00000058,AC000080,SEC00002,Buy,2024-04-16,2024-04-18,45.00,268.40,12150.13,Settled
TXN00002778,AC000080,SEC00032,Buy,2024-04-24,2024-04-26,218.00,87.55,19129.11,Settled
TXN00002765,AC000004,SEC00132,Buy,2024-05-09,2024-05-13,1224.00,15.81,19401.42,Settled
TXN00001165,AC000004,SEC00111,Buy,2024-05-31,2024-06-04,181.00,161.81,29494.06,Settled
TXN00000784,AC000080,SEC00046,Dividend,2024-06-11,2024-06-13,,,289.83,Settled
TXN00001428,AC000080,,Interest,2024-07-22,2024-07-24,,,14679.85,Settled
TXN00000042,AC000080,SEC00116,Dividend,2024-07-24,2024-07-26,,,489.77,Settled
TXN00002299,AC000080,,Fee,2024-07-29,2024-07-31,,,-95.25,Settled
TXN00000218,AC000004,SEC00084,Sell,2024-08-26,2024-08-28,94.00,378.11,-35589.93,Settled
TXN00000320,AC000004,SEC00160,Sell,2024-08-27,2024-08-29,15.00,171.48,-2589.51,Settled
TXN00001090,AC000004,SEC00040,Buy,2024-08-31,2024-09-03,72.00,340.54,24691.13,Settled
TXN00002175,AC000004,SEC00153,Sell,2024-09-23,2024-09-25,198.00,251.53,-49979.72,Settled
TXN00000773,AC000004,SEC00075,Sell,2024-09-25,2024-09-27,192.00,196.63,-37933.48,Settled
TXN00002570,AC000004,SEC00141,Dividend,2024-10-05,2024-10-08,,,1456.82,Settled
TXN00001945,AC000004,SEC00098,Dividend,2024-11-18,2024-11-20,,,1394.72,Settled
TXN00001497,AC000080,SEC00135,Buy,2024-11-20,2024-11-22,226.00,128.97,29289.06,Settled
TXN00000314,AC000080,SEC00144,Buy,2024-12-10,2024-12-12,81.00,497.90,40495.95,Settled
TXN00002786,AC000004,SEC00009,Dividend,2024-12-23,2024-12-25,,,1805.61,Settled
TXN00002567,AC000080,SEC00154,Buy,2025-01-22,2025-01-24,91.00,228.79,20993.89,Settled
TXN00002700,AC000004,SEC00045,Dividend,2025-01-28,2025-01-30,,,174.95,Settled
TXN00002241,AC000004,SEC00075,Dividend,2025-02-05,2025-02-07,,,1696.34,Settled
TXN00000816,AC000080,SEC00017,Sell,2025-02-26,2025-02-28,300.00,99.99,-30082.81,Settled
TXN00001025,AC000080,SEC00037,Sell,2025-04-07,2025-04-09,10.00,506.23,-5099.55,Settled
TXN00001729,AC000004,SEC00169,Buy,2025-04-08,2025-04-10,95.00,206.18,19711.88,Settled
TXN00001133,AC000004,SEC00127,Buy,2025-04-24,2025-04-28,171.00,151.22,25909.79,Settled
TXN00000849,AC000080,SEC00031,Buy,2025-05-12,2025-05-14,330.00,51.93,17210.91,Settled
TXN00000772,AC000004,SEC00076,Dividend,2025-05-13,2025-05-15,,,135.96,Settled
TXN00000919,AC000004,SEC00056,Buy,2025-05-13,2025-05-15,700.00,30.08,21154.84,Settled
TXN00001749,AC000080,SEC00137,Dividend,2025-05-19,2025-05-21,,,169.88,Settled
TXN00001886,AC000004,SEC00032,Dividend,2025-05-19,2025-05-21,,,594.56,Settled
TXN00000278,AC000004,SEC00144,Buy,2025-06-02,2025-06-04,77.00,509.55,39537.40,Settled
TXN00001202,AC000080,,Fee,2025-06-02,2025-06-04,,,-68994.40,Settled
TXN00002030,AC000080,SEC00008,Buy,2025-07-28,2025-07-30,360.00,101.64,36733.18,Settled
TXN00002134,AC000004,SEC00023,Sell,2025-08-04,2025-08-06,10.00,260.48,-2628.55,Settled
TXN00000780,AC000080,SEC00010,Sell,2025-08-05,2025-08-07,178.00,155.91,-27869.21,Settled
TXN00002330,AC000004,SEC00001,Buy,2025-08-18,2025-08-20,58.00,149.66,8749.79,Settled
TXN00001337,AC000088,SEC00066,Dividend,2023-12-25,2023-12-27,,,1801.86,Settled
TXN00002060,AC000088,,Fee,2024-01-05,2024-01-09,,,-13181.48,Settled
TXN00002458,AC000088,SEC00044,Sell,2024-02-07,2024-02-09,259.00,142.35,-36922.50,Settled
TXN00000841,AC000088,SEC00029,Buy,2024-02-19,2024-02-21,1264.00,56.12,71429.37,Settled
TXN00000544,AC000088,SEC00042,Buy,2024-03-04,2024-03-06,58.00,87.53,5095.56,Settled
TXN00001058,AC000088,SEC00113,Dividend,2024-03-28,2024-04-01,,,1135.26,Settled
TXN00001796,AC000088,SEC00009,Sell,2024-04-03,2024-04-05,967.00,94.33,-91817.62,Settled
TXN00002001,AC000088,SEC00006,Buy,2024-04-09,2024-04-11,313.00,47.60,15020.57,Settled
TXN00002808,AC000088,SEC00036,Buy,2024-05-06,2024-05-08,90.00,280.09,25413.38,Settled
TXN00000170,AC000088,SEC00041,Buy,2024-07-15,2024-07-17,108.00,174.23,18880.81,Settled
TXN00001999,AC000088,SEC00155,Dividend,2024-07-26,2024-07-30,,,1169.98,Settled
TXN00000498,AC000088,SEC00069,Sell,2024-08-20,2024-08-22,70.00,134.83,-9530.04,Settled
TXN00001600,AC000088,SEC00104,Sell,2024-08-27,2024-08-29,33.00,284.95,-9465.20,Settled
TXN00000527,AC000088,SEC00006,Buy,2024-10-02,2024-10-04,77.00,49.27,3800.26,Settled
TXN00001738,AC000088,SEC00014,Sell,2024-10-25,2024-10-29,152.00,57.82,-8868.10,Settled
TXN00002748,AC000088,SEC00010,Dividend,2024-11-12,2024-11-14,,,1284.27,Settled
TXN00002286,AC000088,,Interest,2024-11-14,2024-11-18,,,3747.91,Settled
TXN00002785,AC000088,SEC00010,Dividend,2024-11-22,2024-11-26,,,1238.69,Settled
TXN00000062,AC000088,SEC00079,Buy,2024-12-10,2024-12-12,45.00,316.20,14251.80,Settled
TXN00000092,AC000088,,Interest,2024-12-30,2025-01-01,,,6847.53,Settled
TXN00000738,AC000088,SEC00104,Buy,2024-12-31,2025-01-02,15.00,288.50,4348.68,Settled
TXN00002124,AC000088,SEC00010,Buy,2025-04-25,2025-04-29,128.00,164.69,21115.25,Settled
TXN00000256,AC000088,SEC00052,Dividend,2025-06-02,2025-06-04,,,907.64,Settled
TXN00002025,AC000088,SEC00127,Dividend,2025-06-10,2025-06-12,,,761.06,Settled
TXN00000548,AC000088,SEC00118,Dividend,2025-06-16,2025-06-18,,,1027.54,Settled
TXN00002218,AC000088,SEC00001,Dividend,2025-07-14,2025-07-16,,,1918.33,Settled
TXN00002466,AC000088,SEC00019,Dividend,2025-08-20,2025-08-22,,,278.56,Settled
TXN00000303,AC000088,,Interest,2025-08-28,2025-09-01,,,3461.16,Settled
TXN00000885,AC000088,SEC00105,Dividend,2025-09-08,2025-09-10,,,1945.14,Settled
TXN00001239,AC000088,SEC00050,Sell,2025-10-07,2025-10-09,354.00,121.30,-43186.65,Settled
TXN00000272,AC000088,SEC00009,Dividend,2025-10-13,2025-10-15,,,692.28,Settled
TXN00000219,AC000088,,Fee,2025-10-16,2025-10-20,,,-6702.73,Settled
TXN00001950,AC000088,SEC00077,Sell,2025-10-27,2025-10-29,41.00,470.05,-19348.30,Settled
TXN00000601,AC000088,SEC00070,Dividend,2025-11-17,2025-11-19,,,1577.91,Settled
TXN00001526,AC000088,,Interest,2025-11-17,2025-11-19,,,5275.72,Settled
TXN00002553,AC000088,SEC00109,Buy,2025-11-25,2025-11-27,199.00,284.83,56955.78,Settled
TXN00000881,AC000083,,Interest,2024-01-08,2024-01-10,,,368.29,Settled
TXN00002482,AC000083,SEC00097,Dividend,2024-02-09,2024-02-13,,,438.69,Settled
TXN00000966,AC000083,SEC00077,Buy,2024-02-14,2024-02-16,35.00,471.64,16564.15,Settled
TXN00001698,AC000083,SEC00169,Sell,2024-02-27,2024-02-29,16.00,207.31,-3332.86,Settled
TXN00000341,AC000083,SEC00147,Sell,2024-03-11,2024-03-13,125.00,68.38,-8582.92,Settled
TXN00002667,AC000083,SEC00139,Sell,2024-04-04,2024-04-08,66.00,334.60,-22203.68,Settled
TXN00000027,AC000083,SEC00128,Buy,2024-05-10,2024-05-14,180.00,377.21,68283.96,Settled
TXN00000390,AC000083,SEC00147,Buy,2024-05-27,2024-05-29,142.00,69.58,9969.23,Settled
TXN00002716,AC000083,SEC00013,Buy,2024-05-27,2024-05-29,270.00,169.36,45874.04,Settled
TXN00000913,AC000083,SEC00040,Sell,2024-06-25,2024-06-27,99.00,349.37,-34632.28,Settled
TXN00001482,AC000083,SEC00093,Dividend,2024-07-03,2024-07-05,,,116.78,Settled
TXN00000357,AC000083,SEC00108,Buy,2024-07-29,2024-07-31,29.00,457.04,13327.24,Settled
TXN00002422,AC000083,SEC00169,Dividend,2024-09-20,2024-09-24,,,407.12,Settled
TXN00002408,AC000083,SEC00047,Buy,2024-11-22,2024-11-26,50.00,366.37,18443.33,Settled
TXN00002062,AC000083,SEC00054,Sell,2024-11-26,2024-11-28,76.00,171.41,-13042.94,Settled
TXN00001756,AC000083,SEC00019,Dividend,2024-12-30,2025-01-01,,,50.78,Settled
TXN00000599,AC000083,SEC00100,Dividend,2025-02-19,2025-02-21,,,455.57,Settled
TXN00000893,AC000083,SEC00069,Buy,2025-04-21,2025-04-23,151.00,135.35,20596.92,Settled
TXN00002715,AC000083,SEC00118,Buy,2025-06-03,2025-06-05,84.00,56.43,4756.98,Settled
TXN00001517,AC000083,SEC00021,Sell,2025-06-09,2025-06-11,118.00,134.70,-15933.14,Settled
TXN00000374,AC000083,SEC00001,Buy,2025-06-25,2025-06-27,272.00,155.90,42760.73,Settled
TXN00001182,AC000083,,Fee,2025-07-21,2025-07-23,,,-28.66,Settled
TXN00000956,AC000083,SEC00032,Buy,2025-09-21,2025-09-23,95.00,85.14,8166.72,Settled
TXN00000106,AC000083,SEC00055,Sell,2025-10-13,2025-10-15,165.00,105.10,-17399.57,Settled
TXN00001471,AC000083,SEC00014,Dividend,2025-10-28,2025-10-30,,,370.46,Settled
TXN00000882,AC000083,SEC00123,Buy,2025-11-02,2025-11-04,179.00,95.57,17256.94,Settled
TXN00002174,AC000083,SEC00012,Sell,2025-11-14,2025-11-18,210.00,120.93,-25422.73,Settled
TXN00000168,AC000083,SEC00008,Dividend,2025-11-18,2025-11-20,,,227.06,Settled
TXN00001395,AC000083,,Interest,2025-11-19,2025-11-21,,,392.76,Settled
TXN00002523,AC000004,SEC00129,Dividend,2025-09-04,2025-09-08,,,1567.30,Settled
TXN00002039,AC000004,SEC00001,Dividend,2025-11-05,2025-11-07,,,554.18,Settled
TXN00001349,AC000080,SEC00152,Dividend,2025-12-08,2025-12-10,,,468.43,Settled
TXN00002059,AC000080,SEC00011,Dividend,2025-12-12,2025-12-16,,,518.40,Settled
TXN00000907,AC000065,SEC00111,Dividend,2023-12-19,2023-12-21,,,1506.23,Settled
TXN00001634,AC000013,SEC00138,Buy,2023-12-25,2023-12-27,63.00,99.35,6294.29,Settled
TXN00001338,AC000013,SEC00166,Dividend,2024-01-03,2024-01-05,,,105.71,Settled
TXN00001734,AC000040,SEC00139,Buy,2024-01-19,2024-01-23,34.00,328.98,11249.76,Settled
TXN00002777,AC000040,SEC00064,Buy,2024-01-21,2024-01-23,292.00,65.94,19442.38,Settled
TXN00000006,AC000013,SEC00021,Buy,2024-02-05,2024-02-07,245.00,140.65,34623.31,Settled
TXN00000744,AC000065,SEC00130,Dividend,2024-02-14,2024-02-16,,,1356.29,Settled
TXN00002464,AC000040,SEC00154,Buy,2024-02-22,2024-02-26,45.00,215.27,9702.18,Settled
TXN00000818,AC000013,,Interest,2024-03-04,2024-03-06,,,41166.97,Settled
TXN00000686,AC000065,SEC00076,Sell,2024-03-09,2024-03-12,256.00,114.05,-29235.58,Settled
TXN00000600,AC000013,SEC00066,Buy,2024-03-18,2024-03-20,1324.00,110.29,147255.86,Settled
TXN00002140,AC000040,,Fee,2024-04-03,2024-04-05,,,-42834.38,Settled
TXN00002402,AC000013,SEC00066,Dividend,2024-04-14,2024-04-16,,,683.02,Settled
TXN00002542,AC000065,SEC00105,Sell,2024-04-15,2024-04-17,122.00,172.25,-21143.60,Settled
TXN00002549,AC000013,SEC00094,Buy,2024-04-15,2024-04-17,82.00,160.92,13290.11,Settled
TXN00002116,AC000065,,Interest,2024-04-29,2024-05-01,,,8042.15,Settled
TXN00001790,AC000065,,Interest,2024-05-06,2024-05-08,,,12353.53,Settled
TXN00002171,AC000065,,Interest,2024-05-13,2024-05-15,,,12246.47,Settled
TXN00000353,AC000040,,Interest,2024-06-11,2024-06-13,,,6888.47,Settled
TXN00002107,AC000065,SEC00090,Sell,2024-06-25,2024-06-27,95.00,354.80,-33916.09,Settled
TXN00000446,AC000040,SEC00113,Buy,2024-07-08,2024-07-10,125.00,229.64,28964.21,Settled
TXN00001549,AC000013,SEC00114,Buy,2024-07-17,2024-07-19,121.00,50.06,6093.54,Settled
